model_type,current_condition,selected_debate_id,debate_label,current_experiment_id,use_distinct_agents,speaking_mode,seed,pro_count,anti_count,convergence_rate,confidence_threshold,repulsion_threshold,repulsion_strength,convergence_rate_sd,confidence_threshold_sd,repulsion_threshold_sd,repulsion_strength_sd,convergence_cycle,initial_variance,mae,opinion_variance,polarization_index,num_clusters,initial_num_clusters,neutral_zone_width,mean_net_repulsion_abs
consensus,heterogeneous,28,M26,cons_dist_speak,true,true,6905470370856337400.0,0,0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0.04088593575853047,0.05389588823422821,0.02943666613796573,0.01900019715560855,3,3,0.0,0.0
clustering,heterogeneous,14,M1,clst_ndist_nospeak,false,false,6905470370856337400.0,0,0,0.005,0.6,0.0,0.0,0.05,0.1,0.1,0.05,50,0.0306388856143309,0.05097688070461556,0.01678970712983075,0.01253872229438857,4,3,0.0,0.0
clustering,heterogeneous,31,M29,clst_ndist_speak,false,true,6905470370856337400.0,0,0,0.1,0.3,0.0,0.0,0.05,0.1,0.1,0.05,100,0.03735544128836595,0.08001013881963775,0.00592923554636209,0.00391484044219035,3,4,0.0,0.0
bipolarization,heterogeneous,42,M8,bipol_dist_nospeak,true,false,6905470370856337400.0,0,0,0.01,0.1,0.6,0.05,0.02,0.02,0.02,0.005,20,0.01257559672531565,0.05382587302833029,0.01263243577732585,0.01085372232034575,3,4,0.5,0.0
clustering,homogeneous,11,H4,clst_dist_nospeak,true,false,7240713591891685400.0,0,0,0.02,0.3,0.0,0.0,0.02,0.02,0.0,0.0,30,0.00232084297839506,0.04604164709535163,0.00022061543170168,0.00019227778217343,2,2,0.0,0.0
clustering,heterogeneous,16,M12,clst_dist_speak,true,true,7139002048363152400.0,0,0,0.1,0.1,0.0,0.0,0.005,0.01,0.0,0.0,20,0.01905125747492284,0.05840374135855625,0.01868072962379096,0.01350853569300329,2,2,0.0,0.0
bipolarization,homogeneous,8,H20,bipol_ndist_nospeak,false,false,4692690466958798800.0,0,0,0.05,0.3,0.7,0.2,0.05,0.1,0.1,0.05,15,0.00048024369855967,0.0649971381037403,0.00012231451164793,0.00003968470266908,1,1,0.39999999999999997,0.0
bipolarization,heterogeneous,41,M7,bipol_dist_nospeak,true,false,8636175130330607600.0,0,0,0.1,0.1,0.6,0.1,0.01,0.02,0.03,0.01,15,0.03543339668114619,0.05947796798814051,0.03547679371648482,0.02749740429649642,4,4,0.5,0.0
bipolarization,heterogeneous,21,M18,bipol_dist_speak,true,true,7139002048363152400.0,0,0,0.01,0.3,0.7,0.1,0.005,0.01,0.01,0.0,20,0.00977608125904969,0.03544666257010779,0.00818960178270135,0.00625261386474389,3,3,0.39999999999999997,0.0
consensus,homogeneous,9,H21,cons_dist_nospeak,true,false,8636175130330607600.0,0,0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0.00128224062821502,0.03653746765914652,0.0001669882875855,0.00005729488057615,1,1,0.0,0.0
clustering,homogeneous,11,H4,clst_dist_nospeak,true,false,6905470370856337400.0,0,0,0.02,0.3,0.0,0.0,0.02,0.02,0.0,0.0,30,0.00232084297839506,0.04604164709535163,0.00022061543170168,0.00019227778217343,2,2,0.0,0.0
bipolarization,homogeneous,11,H4,bipol_ndist_nospeak,false,false,7240713591891685400.0,0,0,0.02,0.3,0.7,0.05,0.05,0.1,0.1,0.05,25,0.00232084297839506,0.0547517073986057,0.00079012580725994,0.00032727929215469,2,2,0.39999999999999997,0.0
bipolarization,heterogeneous,19,M15,bipol_dist_nospeak,true,false,8636175130330607600.0,0,0,0.01,0.1,0.7,0.05,0.005,0.01,0.01,0.005,15,0.02458731638660266,0.0416338277850512,0.0243277863061712,0.01642711440579982,5,5,0.6,0.0
clustering,heterogeneous,30,M28,clst_dist_speak,true,true,7240713591891685400.0,0,0,0.02,0.5,0.0,0.0,0.005,0.0,0.0,0.0,30,0.02593274109975132,0.05368966546297563,0.01828282437297556,0.01055663247592538,3,3,0.0,0.0
bipolarization,heterogeneous,28,M26,bipol_ndist_speak,false,true,7240713591891685400.0,0,0,0.01,0.3,0.4,0.05,0.05,0.1,0.1,0.05,20,0.04088593575853047,0.22998221974657895,0.20518490313747104,0.1578826440270905,3,3,0.10000000000000003,2.0
bipolarization,homogeneous,2,H12,bipol_ndist_nospeak,false,false,4692690466958798800.0,0,0,0.01,0.2,0.4,0.1,0.05,0.1,0.1,0.05,55,0.00771504468878602,0.02222961925226655,0.00214094742203362,0.00161088491523031,2,3,0.2,0.0
bipolarization,heterogeneous,28,M26,bipol_ndist_speak,false,true,7139002048363152400.0,0,0,0.01,0.3,0.4,0.05,0.05,0.1,0.1,0.05,25,0.04088593575853047,0.22865643927713133,0.20592842328370373,0.1528712780296649,3,3,0.10000000000000003,2.0
clustering,heterogeneous,28,M26,clst_dist_nospeak,true,false,4692690466958798800.0,0,0,0.01,0.5,0.0,0.0,0.005,0.005,0.0,0.0,90,0.04088593575853047,0.17029698220836145,0.00285744269785089,0.00136695156321039,3,3,0.0,0.0
consensus,homogeneous,9,H21,cons_dist_nospeak,true,false,6905470370856337400.0,0,0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0.00128224062821502,0.03653746765914652,0.0001669882875855,0.00005729488057615,1,1,0.0,0.0
bipolarization,homogeneous,3,H14,bipol_dist_speak,true,true,4692690466958798800.0,0,0,0.02,0.3,0.7,0.05,0.0,0.02,0.02,0.02,20,0.00370154361175412,0.04123241326925059,0.00215464040093237,0.00160477810244866,2,2,0.39999999999999997,0.0
clustering,heterogeneous,16,M12,clst_ndist_speak,false,true,7139002048363152400.0,0,0,0.05,0.3,0.0,0.0,0.05,0.1,0.1,0.05,55,0.01905125747492284,0.03256976221228237,0.0067293343259886,0.004014006963983,2,2,0.0,0.0
bipolarization,heterogeneous,41,M7,bipol_ndist_nospeak,false,false,8636175130330607600.0,0,0,0.005,0.1,0.6,0.05,0.05,0.1,0.1,0.05,15,0.03543339668114619,0.05960627898477641,0.03543171530943483,0.02714523137529713,4,4,0.5,0.0
bipolarization,homogeneous,11,H4,bipol_ndist_speak,false,true,8636175130330607600.0,0,0,0.01,0.3,0.7,0.2,0.05,0.1,0.1,0.05,15,0.00232084297839506,0.05346711878521203,0.00197166252286943,0.00101580841462625,2,2,0.39999999999999997,0.0
bipolarization,heterogeneous,41,M7,bipol_ndist_nospeak,false,false,7240713591891685400.0,0,0,0.005,0.1,0.6,0.05,0.05,0.1,0.1,0.05,15,0.03543339668114619,0.05960627898477641,0.03543171530943483,0.02714523137529713,4,4,0.5,0.0
clustering,heterogeneous,35,M34,clst_ndist_speak,false,true,7240713591891685400.0,0,0,0.02,0.6,0.0,0.0,0.05,0.1,0.1,0.05,30,0.03352094317986969,0.02705806060574353,0.02436801830993878,0.01779313517555316,4,4,0.0,0.0
clustering,heterogeneous,16,M12,clst_dist_speak,true,true,6905470370856337400.0,0,0,0.1,0.1,0.0,0.0,0.005,0.01,0.0,0.0,15,0.01905125747492284,0.05968633413421545,0.0191141626353926,0.01351205533467582,2,2,0.0,0.0
consensus,heterogeneous,41,M7,cons_dist_nospeak,true,false,8636175130330607600.0,0,0,0.005,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100,0.03543339668114619,0.07410357859948592,0.00462395058680151,0.00371232189631672,3,4,0.0,0.0
bipolarization,homogeneous,12,H5,bipol_ndist_speak,false,true,7240713591891685400.0,0,0,0.02,0.2,0.5,0.2,0.05,0.1,0.1,0.05,20,0.00413376628943758,0.04504048580261021,0.00257263783443427,0.00186640503177186,3,3,0.3,0.0
bipolarization,heterogeneous,34,M33,bipol_dist_speak,true,true,7240713591891685400.0,0,0,0.1,0.2,0.5,0.1,0.01,0.01,0.03,0.0,30,0.01846828382201646,0.02734729209888885,0.01712010168956024,0.01989050272327559,3,3,0.3,0.0
bipolarization,homogeneous,11,H4,bipol_ndist_speak,false,true,7240713591891685400.0,0,0,0.01,0.3,0.7,0.2,0.05,0.1,0.1,0.05,15,0.00232084297839506,0.05470905123596821,0.00197011727193219,0.00101585942071976,2,2,0.39999999999999997,0.0
bipolarization,homogeneous,2,H12,bipol_ndist_nospeak,false,false,6905470370856337400.0,0,0,0.01,0.2,0.7,0.05,0.05,0.1,0.1,0.05,55,0.00771504468878602,0.02222961925226655,0.00214094742203362,0.00161088491523031,2,3,0.49999999999999994,0.0
bipolarization,homogeneous,11,H4,bipol_ndist_nospeak,false,false,7139002048363152400.0,0,0,0.02,0.3,0.7,0.05,0.05,0.1,0.1,0.05,25,0.00232084297839506,0.0547517073986057,0.00079012580725994,0.00032727929215469,2,2,0.39999999999999997,0.0
