model_type,current_condition,selected_debate_id,debate_label,agent_id,pro_reduction,pro_count,anti_count,subfactor_1_t1,subfactor_2_t1,subfactor_3_t1,subfactor_4_t1,subfactor_5_t1,initial_opinion,initial_variance,opinion,subfactor_1_t2,subfactor_2_t2,subfactor_3_t2,subfactor_4_t2,subfactor_5_t2,final_attitude,mean_t2_subfactors,opinion_change,individual_error,error_sub1,error_sub2,error_sub3,error_sub4,error_sub5,agent_convergence_rate,agent_confidence_threshold,agent_repulsion_threshold,agent_repulsion_strength,convergence_rate,confidence_threshold,repulsion_threshold,repulsion_strength,seed,convergence_cycle,use_distinct_agents,experiment_id
consensus,homogeneous,42,H21,263,0,0,4,0.5,0.7916666666666666,0.5416666666666666,1.0,0.555555555555555,0.47337962962962976,0.00128224062821502,0.4544132123929534,0.5,0.8333333333333334,0.625,1.0,0.6111111111111116,0.46064814814814814,0.713888888888889,-0.01896641723667636,0.00623493575519474,0.0455867876070466,0.37892012094037997,0.1705867876070466,0.5455867876070466,0.1566978987181582,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,8046790094384007200.0,15,false,cons_ndist_nospeak
consensus,homogeneous,42,H21,264,0,0,4,0.5,0.5833333333333334,1.0,0.8333333333333334,0.38888888888888834,0.400462962962963,0.00128224062821502,0.45402857730331936,0.44444444444444503,0.5,0.9583333333333334,0.8333333333333334,0.555555555555555,0.3449074074074075,0.6583333333333334,0.05356561434035634,0.10912116989591186,0.00958413285887433,0.04597142269668064,0.504304756030014,0.379304756030014,0.10152697825223567,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,8046790094384007200.0,15,false,cons_ndist_nospeak
consensus,homogeneous,42,H21,261,0,0,4,0.555555555555555,0.5,0.75,0.7222222222222218,0.38888888888888834,0.45370370370370366,0.00128224062821502,0.45443740432833324,0.47222222222222165,0.625,0.6666666666666666,0.7777777777777782,0.5,0.45023148148148145,0.6083333333333333,0.00073370062462957,0.00420592284685178,0.01778481789388842,0.17056259567166676,0.2122292623383334,0.323340373449445,0.04556259567166676,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,4029181368031619100.0,15,false,cons_ndist_nospeak
consensus,homogeneous,42,H21,262,0,0,4,0.75,0.5,0.6666666666666666,0.8333333333333334,0.38888888888888834,0.4976851851851853,0.00128224062821502,0.4546377776786927,0.555555555555555,0.5416666666666666,0.8333333333333334,0.8333333333333334,0.44444444444444503,0.42245370370370366,0.6416666666666667,-0.04304740750649261,0.03218407397498901,0.10091777787686235,0.08702888898797395,0.3786955556546407,0.3786955556546407,0.01019333323424765,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,4029181368031619100.0,15,false,cons_ndist_nospeak
consensus,homogeneous,42,H21,263,0,0,4,0.5,0.7916666666666666,0.5416666666666666,1.0,0.555555555555555,0.47337962962962976,0.00128224062821502,0.4544132123929534,0.5,0.8333333333333334,0.625,1.0,0.6111111111111116,0.46064814814814814,0.713888888888889,-0.01896641723667636,0.00623493575519474,0.0455867876070466,0.37892012094037997,0.1705867876070466,0.5455867876070466,0.1566978987181582,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,4029181368031619100.0,15,false,cons_ndist_nospeak
consensus,homogeneous,42,H21,264,0,0,4,0.5,0.5833333333333334,1.0,0.8333333333333334,0.38888888888888834,0.400462962962963,0.00128224062821502,0.45402857730331936,0.44444444444444503,0.5,0.9583333333333334,0.8333333333333334,0.555555555555555,0.3449074074074075,0.6583333333333334,0.05356561434035634,0.10912116989591186,0.00958413285887433,0.04597142269668064,0.504304756030014,0.379304756030014,0.10152697825223567,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,4029181368031619100.0,15,false,cons_ndist_nospeak
consensus,homogeneous,42,H21,261,0,0,4,0.555555555555555,0.5,0.75,0.7222222222222218,0.38888888888888834,0.45370370370370366,0.00128224062821502,0.45443740432833324,0.47222222222222165,0.625,0.6666666666666666,0.7777777777777782,0.5,0.45023148148148145,0.6083333333333333,0.00073370062462957,0.00420592284685178,0.01778481789388842,0.17056259567166676,0.2122292623383334,0.323340373449445,0.04556259567166676,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,40402427797069824.0,15,false,cons_ndist_nospeak
consensus,homogeneous,42,H21,262,0,0,4,0.75,0.5,0.6666666666666666,0.8333333333333334,0.38888888888888834,0.4976851851851853,0.00128224062821502,0.4546377776786927,0.555555555555555,0.5416666666666666,0.8333333333333334,0.8333333333333334,0.44444444444444503,0.42245370370370366,0.6416666666666667,-0.04304740750649261,0.03218407397498901,0.10091777787686235,0.08702888898797395,0.3786955556546407,0.3786955556546407,0.01019333323424765,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,40402427797069824.0,15,false,cons_ndist_nospeak
consensus,homogeneous,42,H21,263,0,0,4,0.5,0.7916666666666666,0.5416666666666666,1.0,0.555555555555555,0.47337962962962976,0.00128224062821502,0.4544132123929534,0.5,0.8333333333333334,0.625,1.0,0.6111111111111116,0.46064814814814814,0.713888888888889,-0.01896641723667636,0.00623493575519474,0.0455867876070466,0.37892012094037997,0.1705867876070466,0.5455867876070466,0.1566978987181582,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,40402427797069824.0,15,false,cons_ndist_nospeak
consensus,homogeneous,42,H21,264,0,0,4,0.5,0.5833333333333334,1.0,0.8333333333333334,0.38888888888888834,0.400462962962963,0.00128224062821502,0.45402857730331936,0.44444444444444503,0.5,0.9583333333333334,0.8333333333333334,0.555555555555555,0.3449074074074075,0.6583333333333334,0.05356561434035634,0.10912116989591186,0.00958413285887433,0.04597142269668064,0.504304756030014,0.379304756030014,0.10152697825223567,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,40402427797069824.0,15,false,cons_ndist_nospeak
consensus,homogeneous,42,H21,261,0,0,4,0.555555555555555,0.5,0.75,0.7222222222222218,0.38888888888888834,0.45370370370370366,0.00128224062821502,0.45443740432833324,0.47222222222222165,0.625,0.6666666666666666,0.7777777777777782,0.5,0.45023148148148145,0.6083333333333333,0.00073370062462957,0.00420592284685178,0.01778481789388842,0.17056259567166676,0.2122292623383334,0.323340373449445,0.04556259567166676,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,2762184992758753300.0,15,false,cons_ndist_nospeak
consensus,homogeneous,42,H21,262,0,0,4,0.75,0.5,0.6666666666666666,0.8333333333333334,0.38888888888888834,0.4976851851851853,0.00128224062821502,0.4546377776786927,0.555555555555555,0.5416666666666666,0.8333333333333334,0.8333333333333334,0.44444444444444503,0.42245370370370366,0.6416666666666667,-0.04304740750649261,0.03218407397498901,0.10091777787686235,0.08702888898797395,0.3786955556546407,0.3786955556546407,0.01019333323424765,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,2762184992758753300.0,15,false,cons_ndist_nospeak
consensus,homogeneous,42,H21,263,0,0,4,0.5,0.7916666666666666,0.5416666666666666,1.0,0.555555555555555,0.47337962962962976,0.00128224062821502,0.4544132123929534,0.5,0.8333333333333334,0.625,1.0,0.6111111111111116,0.46064814814814814,0.713888888888889,-0.01896641723667636,0.00623493575519474,0.0455867876070466,0.37892012094037997,0.1705867876070466,0.5455867876070466,0.1566978987181582,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,2762184992758753300.0,15,false,cons_ndist_nospeak
consensus,homogeneous,42,H21,264,0,0,4,0.5,0.5833333333333334,1.0,0.8333333333333334,0.38888888888888834,0.400462962962963,0.00128224062821502,0.45402857730331936,0.44444444444444503,0.5,0.9583333333333334,0.8333333333333334,0.555555555555555,0.3449074074074075,0.6583333333333334,0.05356561434035634,0.10912116989591186,0.00958413285887433,0.04597142269668064,0.504304756030014,0.379304756030014,0.10152697825223567,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,2762184992758753300.0,15,false,cons_ndist_nospeak
consensus,homogeneous,42,H21,261,0,0,4,0.555555555555555,0.5,0.75,0.7222222222222218,0.38888888888888834,0.45370370370370366,0.00128224062821502,0.45443740432833324,0.47222222222222165,0.625,0.6666666666666666,0.7777777777777782,0.5,0.45023148148148145,0.6083333333333333,0.00073370062462957,0.00420592284685178,0.01778481789388842,0.17056259567166676,0.2122292623383334,0.323340373449445,0.04556259567166676,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,7806294296648646700.0,15,false,cons_ndist_nospeak
consensus,homogeneous,42,H21,262,0,0,4,0.75,0.5,0.6666666666666666,0.8333333333333334,0.38888888888888834,0.4976851851851853,0.00128224062821502,0.4546377776786927,0.555555555555555,0.5416666666666666,0.8333333333333334,0.8333333333333334,0.44444444444444503,0.42245370370370366,0.6416666666666667,-0.04304740750649261,0.03218407397498901,0.10091777787686235,0.08702888898797395,0.3786955556546407,0.3786955556546407,0.01019333323424765,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,7806294296648646700.0,15,false,cons_ndist_nospeak
consensus,homogeneous,42,H21,263,0,0,4,0.5,0.7916666666666666,0.5416666666666666,1.0,0.555555555555555,0.47337962962962976,0.00128224062821502,0.4544132123929534,0.5,0.8333333333333334,0.625,1.0,0.6111111111111116,0.46064814814814814,0.713888888888889,-0.01896641723667636,0.00623493575519474,0.0455867876070466,0.37892012094037997,0.1705867876070466,0.5455867876070466,0.1566978987181582,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,7806294296648646700.0,15,false,cons_ndist_nospeak
consensus,homogeneous,42,H21,264,0,0,4,0.5,0.5833333333333334,1.0,0.8333333333333334,0.38888888888888834,0.400462962962963,0.00128224062821502,0.45402857730331936,0.44444444444444503,0.5,0.9583333333333334,0.8333333333333334,0.555555555555555,0.3449074074074075,0.6583333333333334,0.05356561434035634,0.10912116989591186,0.00958413285887433,0.04597142269668064,0.504304756030014,0.379304756030014,0.10152697825223567,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,7806294296648646700.0,15,false,cons_ndist_nospeak
consensus,homogeneous,42,H21,261,0,0,4,0.555555555555555,0.5,0.75,0.7222222222222218,0.38888888888888834,0.45370370370370366,0.00128224062821502,0.45443740432833324,0.47222222222222165,0.625,0.6666666666666666,0.7777777777777782,0.5,0.45023148148148145,0.6083333333333333,0.00073370062462957,0.00420592284685178,0.01778481789388842,0.17056259567166676,0.2122292623383334,0.323340373449445,0.04556259567166676,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,4250442819423156200.0,15,false,cons_ndist_nospeak
consensus,homogeneous,42,H21,262,0,0,4,0.75,0.5,0.6666666666666666,0.8333333333333334,0.38888888888888834,0.4976851851851853,0.00128224062821502,0.4546377776786927,0.555555555555555,0.5416666666666666,0.8333333333333334,0.8333333333333334,0.44444444444444503,0.42245370370370366,0.6416666666666667,-0.04304740750649261,0.03218407397498901,0.10091777787686235,0.08702888898797395,0.3786955556546407,0.3786955556546407,0.01019333323424765,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,4250442819423156200.0,15,false,cons_ndist_nospeak
consensus,homogeneous,42,H21,263,0,0,4,0.5,0.7916666666666666,0.5416666666666666,1.0,0.555555555555555,0.47337962962962976,0.00128224062821502,0.4544132123929534,0.5,0.8333333333333334,0.625,1.0,0.6111111111111116,0.46064814814814814,0.713888888888889,-0.01896641723667636,0.00623493575519474,0.0455867876070466,0.37892012094037997,0.1705867876070466,0.5455867876070466,0.1566978987181582,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,4250442819423156200.0,15,false,cons_ndist_nospeak
consensus,homogeneous,42,H21,264,0,0,4,0.5,0.5833333333333334,1.0,0.8333333333333334,0.38888888888888834,0.400462962962963,0.00128224062821502,0.45402857730331936,0.44444444444444503,0.5,0.9583333333333334,0.8333333333333334,0.555555555555555,0.3449074074074075,0.6583333333333334,0.05356561434035634,0.10912116989591186,0.00958413285887433,0.04597142269668064,0.504304756030014,0.379304756030014,0.10152697825223567,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,4250442819423156200.0,15,false,cons_ndist_nospeak
consensus,homogeneous,42,H21,261,0,0,4,0.555555555555555,0.5,0.75,0.7222222222222218,0.38888888888888834,0.45370370370370366,0.00128224062821502,0.45443740432833324,0.47222222222222165,0.625,0.6666666666666666,0.7777777777777782,0.5,0.45023148148148145,0.6083333333333333,0.00073370062462957,0.00420592284685178,0.01778481789388842,0.17056259567166676,0.2122292623383334,0.323340373449445,0.04556259567166676,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,4383894457997634600.0,15,false,cons_ndist_nospeak
consensus,homogeneous,42,H21,262,0,0,4,0.75,0.5,0.6666666666666666,0.8333333333333334,0.38888888888888834,0.4976851851851853,0.00128224062821502,0.4546377776786927,0.555555555555555,0.5416666666666666,0.8333333333333334,0.8333333333333334,0.44444444444444503,0.42245370370370366,0.6416666666666667,-0.04304740750649261,0.03218407397498901,0.10091777787686235,0.08702888898797395,0.3786955556546407,0.3786955556546407,0.01019333323424765,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,4383894457997634600.0,15,false,cons_ndist_nospeak
consensus,homogeneous,42,H21,263,0,0,4,0.5,0.7916666666666666,0.5416666666666666,1.0,0.555555555555555,0.47337962962962976,0.00128224062821502,0.4544132123929534,0.5,0.8333333333333334,0.625,1.0,0.6111111111111116,0.46064814814814814,0.713888888888889,-0.01896641723667636,0.00623493575519474,0.0455867876070466,0.37892012094037997,0.1705867876070466,0.5455867876070466,0.1566978987181582,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,4383894457997634600.0,15,false,cons_ndist_nospeak
consensus,homogeneous,42,H21,264,0,0,4,0.5,0.5833333333333334,1.0,0.8333333333333334,0.38888888888888834,0.400462962962963,0.00128224062821502,0.45402857730331936,0.44444444444444503,0.5,0.9583333333333334,0.8333333333333334,0.555555555555555,0.3449074074074075,0.6583333333333334,0.05356561434035634,0.10912116989591186,0.00958413285887433,0.04597142269668064,0.504304756030014,0.379304756030014,0.10152697825223567,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,4383894457997634600.0,15,false,cons_ndist_nospeak
consensus,homogeneous,42,H21,261,0,0,4,0.555555555555555,0.5,0.75,0.7222222222222218,0.38888888888888834,0.45370370370370366,0.00128224062821502,0.45443740432833324,0.47222222222222165,0.625,0.6666666666666666,0.7777777777777782,0.5,0.45023148148148145,0.6083333333333333,0.00073370062462957,0.00420592284685178,0.01778481789388842,0.17056259567166676,0.2122292623383334,0.323340373449445,0.04556259567166676,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,7964433397736931300.0,15,false,cons_ndist_nospeak
consensus,homogeneous,42,H21,262,0,0,4,0.75,0.5,0.6666666666666666,0.8333333333333334,0.38888888888888834,0.4976851851851853,0.00128224062821502,0.4546377776786927,0.555555555555555,0.5416666666666666,0.8333333333333334,0.8333333333333334,0.44444444444444503,0.42245370370370366,0.6416666666666667,-0.04304740750649261,0.03218407397498901,0.10091777787686235,0.08702888898797395,0.3786955556546407,0.3786955556546407,0.01019333323424765,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,7964433397736931300.0,15,false,cons_ndist_nospeak
consensus,homogeneous,42,H21,263,0,0,4,0.5,0.7916666666666666,0.5416666666666666,1.0,0.555555555555555,0.47337962962962976,0.00128224062821502,0.4544132123929534,0.5,0.8333333333333334,0.625,1.0,0.6111111111111116,0.46064814814814814,0.713888888888889,-0.01896641723667636,0.00623493575519474,0.0455867876070466,0.37892012094037997,0.1705867876070466,0.5455867876070466,0.1566978987181582,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,7964433397736931300.0,15,false,cons_ndist_nospeak
consensus,homogeneous,42,H21,264,0,0,4,0.5,0.5833333333333334,1.0,0.8333333333333334,0.38888888888888834,0.400462962962963,0.00128224062821502,0.45402857730331936,0.44444444444444503,0.5,0.9583333333333334,0.8333333333333334,0.555555555555555,0.3449074074074075,0.6583333333333334,0.05356561434035634,0.10912116989591186,0.00958413285887433,0.04597142269668064,0.504304756030014,0.379304756030014,0.10152697825223567,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,7964433397736931300.0,15,false,cons_ndist_nospeak
consensus,homogeneous,42,H21,261,0,0,4,0.555555555555555,0.5,0.75,0.7222222222222218,0.38888888888888834,0.45370370370370366,0.00128224062821502,0.45443740432833324,0.47222222222222165,0.625,0.6666666666666666,0.7777777777777782,0.5,0.45023148148148145,0.6083333333333333,0.00073370062462957,0.00420592284685178,0.01778481789388842,0.17056259567166676,0.2122292623383334,0.323340373449445,0.04556259567166676,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,3237022581511236600.0,15,false,cons_ndist_nospeak
consensus,homogeneous,42,H21,262,0,0,4,0.75,0.5,0.6666666666666666,0.8333333333333334,0.38888888888888834,0.4976851851851853,0.00128224062821502,0.4546377776786927,0.555555555555555,0.5416666666666666,0.8333333333333334,0.8333333333333334,0.44444444444444503,0.42245370370370366,0.6416666666666667,-0.04304740750649261,0.03218407397498901,0.10091777787686235,0.08702888898797395,0.3786955556546407,0.3786955556546407,0.01019333323424765,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,3237022581511236600.0,15,false,cons_ndist_nospeak
consensus,homogeneous,42,H21,263,0,0,4,0.5,0.7916666666666666,0.5416666666666666,1.0,0.555555555555555,0.47337962962962976,0.00128224062821502,0.4544132123929534,0.5,0.8333333333333334,0.625,1.0,0.6111111111111116,0.46064814814814814,0.713888888888889,-0.01896641723667636,0.00623493575519474,0.0455867876070466,0.37892012094037997,0.1705867876070466,0.5455867876070466,0.1566978987181582,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,3237022581511236600.0,15,false,cons_ndist_nospeak
consensus,homogeneous,42,H21,264,0,0,4,0.5,0.5833333333333334,1.0,0.8333333333333334,0.38888888888888834,0.400462962962963,0.00128224062821502,0.45402857730331936,0.44444444444444503,0.5,0.9583333333333334,0.8333333333333334,0.555555555555555,0.3449074074074075,0.6583333333333334,0.05356561434035634,0.10912116989591186,0.00958413285887433,0.04597142269668064,0.504304756030014,0.379304756030014,0.10152697825223567,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,3237022581511236600.0,15,false,cons_ndist_nospeak
consensus,homogeneous,42,H21,261,0,0,4,0.555555555555555,0.5,0.75,0.7222222222222218,0.38888888888888834,0.45370370370370366,0.00128224062821502,0.45443740432833324,0.47222222222222165,0.625,0.6666666666666666,0.7777777777777782,0.5,0.45023148148148145,0.6083333333333333,0.00073370062462957,0.00420592284685178,0.01778481789388842,0.17056259567166676,0.2122292623383334,0.323340373449445,0.04556259567166676,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1954477272879365120.0,15,false,cons_ndist_nospeak
consensus,homogeneous,42,H21,262,0,0,4,0.75,0.5,0.6666666666666666,0.8333333333333334,0.38888888888888834,0.4976851851851853,0.00128224062821502,0.4546377776786927,0.555555555555555,0.5416666666666666,0.8333333333333334,0.8333333333333334,0.44444444444444503,0.42245370370370366,0.6416666666666667,-0.04304740750649261,0.03218407397498901,0.10091777787686235,0.08702888898797395,0.3786955556546407,0.3786955556546407,0.01019333323424765,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1954477272879365120.0,15,false,cons_ndist_nospeak
consensus,homogeneous,42,H21,263,0,0,4,0.5,0.7916666666666666,0.5416666666666666,1.0,0.555555555555555,0.47337962962962976,0.00128224062821502,0.4544132123929534,0.5,0.8333333333333334,0.625,1.0,0.6111111111111116,0.46064814814814814,0.713888888888889,-0.01896641723667636,0.00623493575519474,0.0455867876070466,0.37892012094037997,0.1705867876070466,0.5455867876070466,0.1566978987181582,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1954477272879365120.0,15,false,cons_ndist_nospeak
consensus,homogeneous,42,H21,264,0,0,4,0.5,0.5833333333333334,1.0,0.8333333333333334,0.38888888888888834,0.400462962962963,0.00128224062821502,0.45402857730331936,0.44444444444444503,0.5,0.9583333333333334,0.8333333333333334,0.555555555555555,0.3449074074074075,0.6583333333333334,0.05356561434035634,0.10912116989591186,0.00958413285887433,0.04597142269668064,0.504304756030014,0.379304756030014,0.10152697825223567,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1954477272879365120.0,15,false,cons_ndist_nospeak
consensus,homogeneous,42,H21,261,0,0,4,0.555555555555555,0.5,0.75,0.7222222222222218,0.38888888888888834,0.45370370370370366,0.00128224062821502,0.45443740432833324,0.47222222222222165,0.625,0.6666666666666666,0.7777777777777782,0.5,0.45023148148148145,0.6083333333333333,0.00073370062462957,0.00420592284685178,0.01778481789388842,0.17056259567166676,0.2122292623383334,0.323340373449445,0.04556259567166676,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,3452861078975273000.0,15,false,cons_ndist_nospeak
consensus,homogeneous,42,H21,262,0,0,4,0.75,0.5,0.6666666666666666,0.8333333333333334,0.38888888888888834,0.4976851851851853,0.00128224062821502,0.4546377776786927,0.555555555555555,0.5416666666666666,0.8333333333333334,0.8333333333333334,0.44444444444444503,0.42245370370370366,0.6416666666666667,-0.04304740750649261,0.03218407397498901,0.10091777787686235,0.08702888898797395,0.3786955556546407,0.3786955556546407,0.01019333323424765,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,3452861078975273000.0,15,false,cons_ndist_nospeak
consensus,homogeneous,42,H21,263,0,0,4,0.5,0.7916666666666666,0.5416666666666666,1.0,0.555555555555555,0.47337962962962976,0.00128224062821502,0.4544132123929534,0.5,0.8333333333333334,0.625,1.0,0.6111111111111116,0.46064814814814814,0.713888888888889,-0.01896641723667636,0.00623493575519474,0.0455867876070466,0.37892012094037997,0.1705867876070466,0.5455867876070466,0.1566978987181582,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,3452861078975273000.0,15,false,cons_ndist_nospeak
consensus,homogeneous,42,H21,264,0,0,4,0.5,0.5833333333333334,1.0,0.8333333333333334,0.38888888888888834,0.400462962962963,0.00128224062821502,0.45402857730331936,0.44444444444444503,0.5,0.9583333333333334,0.8333333333333334,0.555555555555555,0.3449074074074075,0.6583333333333334,0.05356561434035634,0.10912116989591186,0.00958413285887433,0.04597142269668064,0.504304756030014,0.379304756030014,0.10152697825223567,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,3452861078975273000.0,15,false,cons_ndist_nospeak
consensus,homogeneous,42,H21,261,0,0,4,0.555555555555555,0.5,0.75,0.7222222222222218,0.38888888888888834,0.45370370370370366,0.00128224062821502,0.45443740432833324,0.47222222222222165,0.625,0.6666666666666666,0.7777777777777782,0.5,0.45023148148148145,0.6083333333333333,0.00073370062462957,0.00420592284685178,0.01778481789388842,0.17056259567166676,0.2122292623383334,0.323340373449445,0.04556259567166676,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,3299895173562800100.0,15,false,cons_ndist_nospeak
consensus,homogeneous,42,H21,262,0,0,4,0.75,0.5,0.6666666666666666,0.8333333333333334,0.38888888888888834,0.4976851851851853,0.00128224062821502,0.4546377776786927,0.555555555555555,0.5416666666666666,0.8333333333333334,0.8333333333333334,0.44444444444444503,0.42245370370370366,0.6416666666666667,-0.04304740750649261,0.03218407397498901,0.10091777787686235,0.08702888898797395,0.3786955556546407,0.3786955556546407,0.01019333323424765,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,3299895173562800100.0,15,false,cons_ndist_nospeak
consensus,homogeneous,42,H21,263,0,0,4,0.5,0.7916666666666666,0.5416666666666666,1.0,0.555555555555555,0.47337962962962976,0.00128224062821502,0.4544132123929534,0.5,0.8333333333333334,0.625,1.0,0.6111111111111116,0.46064814814814814,0.713888888888889,-0.01896641723667636,0.00623493575519474,0.0455867876070466,0.37892012094037997,0.1705867876070466,0.5455867876070466,0.1566978987181582,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,3299895173562800100.0,15,false,cons_ndist_nospeak
consensus,homogeneous,42,H21,264,0,0,4,0.5,0.5833333333333334,1.0,0.8333333333333334,0.38888888888888834,0.400462962962963,0.00128224062821502,0.45402857730331936,0.44444444444444503,0.5,0.9583333333333334,0.8333333333333334,0.555555555555555,0.3449074074074075,0.6583333333333334,0.05356561434035634,0.10912116989591186,0.00958413285887433,0.04597142269668064,0.504304756030014,0.379304756030014,0.10152697825223567,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,3299895173562800100.0,15,false,cons_ndist_nospeak
consensus,homogeneous,42,H21,261,0,0,4,0.555555555555555,0.5,0.75,0.7222222222222218,0.38888888888888834,0.45370370370370366,0.00128224062821502,0.45443740432833324,0.47222222222222165,0.625,0.6666666666666666,0.7777777777777782,0.5,0.45023148148148145,0.6083333333333333,0.00073370062462957,0.00420592284685178,0.01778481789388842,0.17056259567166676,0.2122292623383334,0.323340373449445,0.04556259567166676,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,7787128120875066400.0,15,false,cons_ndist_nospeak
consensus,homogeneous,42,H21,262,0,0,4,0.75,0.5,0.6666666666666666,0.8333333333333334,0.38888888888888834,0.4976851851851853,0.00128224062821502,0.4546377776786927,0.555555555555555,0.5416666666666666,0.8333333333333334,0.8333333333333334,0.44444444444444503,0.42245370370370366,0.6416666666666667,-0.04304740750649261,0.03218407397498901,0.10091777787686235,0.08702888898797395,0.3786955556546407,0.3786955556546407,0.01019333323424765,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,7787128120875066400.0,15,false,cons_ndist_nospeak
consensus,homogeneous,42,H21,263,0,0,4,0.5,0.7916666666666666,0.5416666666666666,1.0,0.555555555555555,0.47337962962962976,0.00128224062821502,0.4544132123929534,0.5,0.8333333333333334,0.625,1.0,0.6111111111111116,0.46064814814814814,0.713888888888889,-0.01896641723667636,0.00623493575519474,0.0455867876070466,0.37892012094037997,0.1705867876070466,0.5455867876070466,0.1566978987181582,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,7787128120875066400.0,15,false,cons_ndist_nospeak
consensus,homogeneous,42,H21,264,0,0,4,0.5,0.5833333333333334,1.0,0.8333333333333334,0.38888888888888834,0.400462962962963,0.00128224062821502,0.45402857730331936,0.44444444444444503,0.5,0.9583333333333334,0.8333333333333334,0.555555555555555,0.3449074074074075,0.6583333333333334,0.05356561434035634,0.10912116989591186,0.00958413285887433,0.04597142269668064,0.504304756030014,0.379304756030014,0.10152697825223567,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,7787128120875066400.0,15,false,cons_ndist_nospeak
consensus,heterogeneous,26,M12,168,1,2,2,0.75,0.9166666666666666,0.3333333333333333,0.7222222222222218,0.11111111111111167,0.7222222222222222,0.01905125747492284,0.6070976576002506,0.8333333333333334,0.8333333333333334,0.3333333333333333,0.8888888888888884,0.11111111111111167,0.6944444444444442,0.6,-0.11512456462197163,0.08734678684419361,0.22623567573308279,0.22623567573308279,0.27376432426691727,0.2817912312886378,0.4959865464891389,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,4029181368031619100.0,30,false,cons_ndist_nospeak
consensus,heterogeneous,26,M12,169,1,2,2,0.8333333333333334,0.9583333333333334,0.4583333333333333,0.5,0.16666666666666666,0.7604166666666666,0.01905125747492284,0.6082824378468384,0.8333333333333334,0.875,0.5416666666666666,0.8333333333333334,0.22222222222222165,0.66087962962963,0.6611111111111111,-0.1521342288198282,0.05259719178279154,0.22505089548649493,0.26671756215316156,0.06661577118017181,0.22505089548649493,0.3860602156246168,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,4029181368031619100.0,30,false,cons_ndist_nospeak
