model_type,current_condition,selected_debate_id,debate_label,current_experiment_id,use_distinct_agents,speaking_mode,pro_count,seed,anti_count,convergence_rate,confidence_threshold,repulsion_threshold,repulsion_strength,convergence_rate_sd,confidence_threshold_sd,repulsion_threshold_sd,repulsion_strength_sd,convergence_cycle,initial_variance,mae,opinion_variance,polarization_index,num_clusters,initial_num_clusters,neutral_zone_width,mean_net_repulsion_abs
consensus,homogeneous,41,H20,cons_dist_speak,true,true,0,7128893484183252000.0,0,0.5,0.0,0.0,0.0,0.2,0.0,0.0,0.0,15,0.00048024369855967,0.06585659289853858,0.00000135783295687,0.0000000480603148,1,1,0.0,0.0
no_change,heterogeneous,21,M27,no_change_exp,false,false,0,8636175130330607600.0,0,0.2,0.5,0.6,0.1,0.05,0.1,0.1,0.05,15,0.01066925416285628,0.02681327160493835,0.01066925416285628,0.00778725613473558,4,4,0.0,0.0
clustering,homogeneous,41,H20,clst_dist_nospeak,true,false,0,6905470370856337400.0,0,0.05,0.2,0.0,0.0,0.2,0.3,0.0,0.0,20,0.00048024369855967,0.07094669900806358,0.00008981804509281,0.00005510205701786,1,1,0.0,0.0
no_change,heterogeneous,2,M2,no_change_exp,false,false,0,8636175130330607600.0,0,0.2,0.5,0.6,0.1,0.05,0.1,0.1,0.05,15,0.03720528978052128,0.04537037037037028,0.03720528978052128,0.02422844864540466,4,4,0.0,0.0
clustering,heterogeneous,6,M7,clst_ndist_nospeak,false,false,0,4692690466958798800.0,0,0.5,0.8,0.0,0.0,0.05,0.1,0.1,0.05,15,0.03543339668114619,0.1336461473181638,0.00000000267179967,0.00000000000040067,1,4,0.0,0.0
consensus,homogeneous,41,H20,cons_ndist_nospeak,false,false,0,8636175130330607600.0,0,0.05,0.0,0.0,0.0,0.05,0.1,0.1,0.05,15,0.00048024369855967,0.06469945276004449,0.00017331530764898,0.00006648562326285,1,1,0.0,0.0
clustering,heterogeneous,39,M35,clst_dist_nospeak,true,false,0,6905470370856337400.0,0,0.05,0.2,0.0,0.0,0.0,0.0,0.0,0.0,45,0.01380628072130774,0.09908993211630539,0.0002405931971448,0.00009066839083418,2,4,0.0,0.0
clustering,heterogeneous,28,M18,clst_ndist_speak,false,true,0,8636175130330607600.0,0,0.05,0.2,0.0,0.0,0.05,0.1,0.1,0.05,85,0.00977608125904969,0.089546252370567,0.00032441863156927,0.00021189903311215,1,3,0.0,0.0
clustering,heterogeneous,39,M35,clst_dist_speak,true,true,0,7139002048363152400.0,0,0.05,0.2,0.0,0.0,0.2,0.0,0.0,0.0,60,0.01380628072130774,0.08651027583990052,0.0040171700946925,0.00284123280796175,3,4,0.0,0.0
consensus,homogeneous,41,H20,cons_ndist_nospeak,false,false,0,4692690466958798800.0,0,0.05,0.0,0.0,0.0,0.05,0.1,0.1,0.05,15,0.00048024369855967,0.06469945276004449,0.00017331530764898,0.00006648562326285,1,1,0.0,0.0
consensus,homogeneous,24,H12,cons_dist_nospeak,true,false,0,5702577027890589700.0,0,0.05,0.0,0.0,0.0,0.2,0.0,0.0,0.0,45,0.00771504468878602,0.05502783714079203,0.00183538347585932,0.00098931763918902,2,3,0.0,0.0
consensus,homogeneous,24,H12,cons_dist_nospeak,true,false,0,7128893484183252000.0,0,0.05,0.0,0.0,0.0,0.2,0.0,0.0,0.0,45,0.00771504468878602,0.05502783714079203,0.00183538347585932,0.00098931763918902,2,3,0.0,0.0
clustering,heterogeneous,25,M6,clst_dist_nospeak,true,false,0,4692690466958798800.0,0,0.5,0.2,0.0,0.0,0.0,0.3,0.0,0.0,15,0.02801205751790883,0.15509577251424836,0.00000000014836899,0.00000000000000139,1,3,0.0,0.0
clustering,heterogeneous,6,M7,clst_ndist_nospeak,false,false,0,8636175130330607600.0,0,0.5,0.8,0.0,0.0,0.05,0.1,0.1,0.05,15,0.03543339668114619,0.1336461473181638,0.00000000267179967,0.00000000000040067,1,4,0.0,0.0
clustering,heterogeneous,39,M35,clst_dist_speak,true,true,0,7240713591891685400.0,0,0.05,0.2,0.0,0.0,0.2,0.0,0.0,0.0,55,0.01380628072130774,0.08983312738522242,0.00403928305864107,0.00264775359336046,3,4,0.0,0.0
clustering,heterogeneous,18,M24,clst_dist_nospeak,true,false,0,4692690466958798800.0,0,0.05,0.2,0.0,0.0,0.2,0.0,0.0,0.0,45,0.00943876457475996,0.1196583698513825,0.00062383114809651,0.00033711755291142,2,3,0.0,0.0
clustering,homogeneous,42,H21,clst_dist_nospeak,true,false,0,8636175130330607600.0,0,0.05,0.8,0.0,0.0,0.2,0.0,0.0,0.0,15,0.00128224062821502,0.02319391129838111,0.00053053116490937,0.00027433445919993,1,1,0.0,0.0
clustering,homogeneous,7,H4,clst_ndist_speak,false,true,0,7240713591891685400.0,0,0.5,0.2,0.0,0.0,0.05,0.1,0.1,0.05,15,0.00232084297839506,0.05730033739786859,0.00000413993529083,0.00000012643153433,1,2,0.0,0.0
consensus,homogeneous,41,H20,cons_dist_speak,true,true,0,8803618445054126100.0,0,0.5,0.0,0.0,0.0,0.2,0.0,0.0,0.0,15,0.00048024369855967,0.06995169362409333,0.00000135397055497,0.0000000606079083,1,1,0.0,0.0
clustering,heterogeneous,4,M5,clst_ndist_nospeak,false,false,0,7139002048363152400.0,0,0.05,0.8,0.0,0.0,0.05,0.1,0.1,0.05,50,0.03097746746875476,0.16560545358907722,0.00006582271806448,0.00005111690158678,1,4,0.0,0.0
consensus,heterogeneous,1,M1,cons_ndist_speak,false,true,0,8803618445054126100.0,0,0.05,0.0,0.0,0.0,0.05,0.1,0.1,0.05,90,0.0306388856143309,0.15906959345093571,0.00030557162405648,0.00022812586470919,2,3,0.0,0.0
bipolarization,heterogeneous,21,M27,bipol_ndist_nospeak,false,false,0,4692690466958798800.0,0,0.05,0.1,0.8,0.1,0.05,0.1,0.1,0.05,40,0.01066925416285628,0.05560474263035683,0.00741361517921671,0.01068902949193824,2,4,0.7000000000000001,0.0
consensus,heterogeneous,2,M2,cons_ndist_nospeak,false,false,0,8636175130330607600.0,0,0.05,0.0,0.0,0.0,0.05,0.1,0.1,0.05,55,0.03720528978052128,0.15735089308956668,0.00022628229325046,0.00008732415873293,1,4,0.0,0.0
clustering,homogeneous,41,H20,clst_dist_nospeak,true,false,0,4692690466958798800.0,0,0.05,0.2,0.0,0.0,0.2,0.3,0.0,0.0,20,0.00048024369855967,0.07094669900806358,0.00008981804509281,0.00005510205701786,1,1,0.0,0.0
consensus,homogeneous,24,H12,cons_dist_nospeak,true,false,0,7043372089166577700.0,0,0.05,0.0,0.0,0.0,0.2,0.0,0.0,0.0,45,0.00771504468878602,0.05502783714079203,0.00183538347585932,0.00098931763918902,2,3,0.0,0.0
